user_id,status_id,created_at,text,source
843390961,1.25E+18,2020-04-25T12:59:29Z,@brian_daly @martin_gleeson @dublincycling @DubCityCouncil So the solution is to break a different law?,Twitter Web App
843390961,1.25E+18,2020-04-25T09:52:35Z,@dublincycling @martin_gleeson @DubCityCouncil Hmmm... it's almost as if the spaces outside shops were designed to be delivery bays to keep the shops stocked up.,Twitter Web App
843390961,1.25E+18,2020-04-25T10:02:15Z,"@martin_gleeson @dublincycling @DubCityCouncil Point is, it's action without thinking of the implications. A wide path outside an empty shop is no good to anyone. Just like drawing a white line on a busy road doesn't make it a cycle lane. In both cases, it's a half-arsed job with no forethought or intention to ever enforce it",Twitter Web App
843390961,1.25E+18,2020-04-25T10:04:08Z,"@martin_gleeson @dublincycling @DubCityCouncil This is the classic Irish method of being seen to have done something, no matter how useless. We hear quotes of so many miles of cycle lanes, and what we're really hearing is so many miles of a single white line in a location that will get cyclists killed.",Twitter Web App
843390961,1.25E+18,2020-04-25T11:01:58Z,"@martin_gleeson @dublincycling @DubCityCouncil It's like the Irish solution to Global Warming, we put up a laminate that says, ""Please Don't Warm The Planet"" 
- Well, we tried!",Twitter Web App
1431422208,1.25E+18,2020-04-25T12:46:22Z,@dublincycling @DubCityCouncil I can't even see how DCC could tow anyone from there,Twitter for Android
19771304,1.25E+18,2020-04-25T12:39:46Z,@theotherjhynes @martin_gleeson @dublincycling @DubCityCouncil They can just stop on the street and unload. The traffic is light so the need for bays is redundant,Twitter for iPhone
19771304,1.25E+18,2020-04-24T18:13:41Z,@DubCityCouncil @CitizenW0lf @donna_cooney1 @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Why? because the toll operator failed to invest in contactless payment technology? Now the public is losing out. Seems to have plenty of money for surveillance cameras though in case you don’t pay the  €1.40,Twitter for iPhone
1.17E+18,1.25E+18,2020-04-25T11:54:03Z,"@lawlessj @dublincycling @guardian I quite like the clean air, the quiet streets, the ability to cross the road without risking life and limb. Now, can we get @DubCityCouncil to do something to make our city better without having to get permission from the flippin’ NTA???",Twitter for iPhone
1882003194,1.25E+18,2020-04-25T11:47:17Z,Utterly shameless ... https://t.co/EGZQyPdH5X,Twitter Web App
17846148,1.25E+18,2020-04-25T11:35:04Z,@theotherjhynes @dublincycling @DubCityCouncil You're not wrong but I still see obnoxious parking...,Twitter Web App
17846148,1.25E+18,2020-04-25T10:22:54Z,@theotherjhynes @dublincycling @DubCityCouncil Well the fact remains they're parking where they've been asked not to park. Temporarily. It's inconsiderate.,Twitter Web App
17846148,1.25E+18,2020-04-25T09:57:42Z,@theotherjhynes @dublincycling @DubCityCouncil Well if they're reallocated (see the sign in the pic) they ain't loading bays anymore. And not all *are* loading bays. And anyway we know the real loading bays are cycling lanes. If the amount of vans parked in them in the mornings is anything to go by...,Twitter Web App
21187769,1.25E+18,2020-04-25T09:57:19Z,Our driving culture in Ireland is so unhealthy... https://t.co/3aujKSPSe7,Twitter for Android
21187769,1.25E+18,2020-04-25T11:27:31Z,I would love to see this in Ireland. Today. @CorkCyclingCrew @corkcitycouncil @dublincycling https://t.co/AIqQq2M8Zx,Twitter Web App
149664044,1.25E+18,2020-04-25T10:35:39Z,@dublincycling @DubCityCouncil Dorset Street has always been an issue. For some reason bus lane restrictions different here making it a blocking point going into town. Without proper enforcement people will not change their ways.,Twitter Web App
355044920,1.25E+18,2020-04-25T10:29:09Z,@dublincycling @DubCityCouncil the arrogance behind this is ridiculous. I have my car and I'll park where I like! And it must be bad for the Irish Times to be running an article criticising driver behaviour.,Twitter Web App
7.08E+17,1.25E+18,2020-04-25T09:47:07Z,"@dublincycling @DubCityCouncil Passed here this morning on way to work, one of the wands is totally destroyed flattened to the ground. Really goes to show not only how above the law these arseholes think they are but also how little they care about pedestrian safety and rights.",Twitter for Android
9.33E+17,1.25E+18,2020-04-25T09:17:53Z,"@dublincycling @DubCityCouncil Remove the parking restrictions, because nobody obeys anything. Instead, allow parking, but charge €400 a pop, and enforce that.",Twitter for Android
2399988672,1.25E+18,2020-04-25T08:17:46Z,Imagine this attitude across government in Ireland as a whole? @donegalcouncil @RoadsDCC @dccroadsafety @DttasIrl @nigreenways @dcsdcouncil @cyclistie @dublincycling https://t.co/Z6YC2bEkc1,Twitter for Android
42605733,1.25E+18,2020-04-25T07:58:24Z,Its an ill wind ......@JanetPHorner @dublincycling https://t.co/0GoMFveF0C,Twitter for iPhone
2597476640,1.25E+18,2020-04-25T07:46:06Z,@dublincycling @DubCityCouncil Reinforced concrete would be our friend here,Twitter Web App
1.19E+18,1.25E+18,2020-04-23T17:58:02Z,@dublincycling Is this meant to be a bad thing?,Twitter for Android
1.19E+18,1.25E+18,2020-04-25T00:36:08Z,"@IrishCycle @PlasticPlanners @TenMajor10 @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling @carltonreid ""These are the basic costs incurred just keeping the vehicle ready for use on the road. They include annual road tax, insurance, the cost of capital used for the vehicle, the loss of value of the vehicle (depreciation) plus AA Breakdown Cover."" https://t.co/YmJQTp77MZ",Twitter for Android
9.11E+17,1.25E+18,2020-04-23T00:06:20Z,"@dublincycling @DubCham Delighted to see the drug addicts and low lifes that hang around on the Boardwalk, won't be inconvenienced by this plan.",Twitter for Android
9.11E+17,1.25E+18,2020-04-24T23:14:29Z,"@CitizenW0lf @DubCityCouncil @donna_cooney1 @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin The East Link shouldn't have a toll, when we go back to ""normal"". Put a toll on bridges closer to the city centre instead, to encourage traffic away from the centre of town.",Twitter for Android
1.09E+18,1.25E+18,2020-04-23T21:21:19Z,@IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Would Dublin Cyclists Please Take Account Of The Global Crisis. As 2 middle fingers today as I had to walk in their Cycle Lane as Paths are to small also to CYCLE on .And I Cycle myself,Twitter for Android
1.09E+18,1.25E+18,2020-04-24T12:47:43Z,"@tpaulkelly @SligoCycling @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling As their the 1s you should be asking. I believe Pedestrians as Cyclists ,Motorists best person to ask as I have mentioned 2 is the Garda .As if I get another 2 finger Salute it's going to addressed very Swiftly",Twitter for Android
1.09E+18,1.25E+18,2020-04-24T12:51:08Z,@tpaulkelly @SligoCycling @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling Leave that to your Imagination,Twitter for Android
1.09E+18,1.25E+18,2020-04-24T11:34:46Z,@tpaulkelly @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Very Little Traffic not for me to Answer Gardai will Answer Your Question,Twitter for Android
1.09E+18,1.25E+18,2020-04-24T12:43:42Z,@tpaulkelly @SligoCycling @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling Well that's a different matter between yourself. Any luck with the Gardai,Twitter for Android
1.09E+18,1.25E+18,2020-04-24T12:27:59Z,"@SligoCycling @tpaulkelly @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling As I Said Ring Gardai as i am not 1 just a Dublin Citizen that's also a Cyclist.
2 or 1 Finger Salute isn't the answer don't you think .And they were Irish around 30s age wise should know better .As I nearly got a Bang of a Car also",Twitter for Android
1.09E+18,1.25E+18,2020-04-24T22:09:31Z,@Dublinman6 @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Not for me to Answer ask the Gardai as another person still hasn't asked them .Anyway as i said i before i am as Paths to Small .What will be will be,Twitter for Android
771649177,1.25E+18,2020-04-24T20:58:06Z,@CitizenW0lf @donna_cooney1 @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Youd have to assume it was for the safety of the staff working the booths.,Twitter for Android
771649177,1.25E+18,2020-04-24T22:07:32Z,@CitizenW0lf @donna_cooney1 @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin They're also paid a lot less. Sorry but you can't expect someone on a low wage to put up with that risk with absolutely no reward,Twitter for Android
1.11E+18,1.25E+18,2020-04-24T20:49:52Z,@IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling That's some shit photoshopping,Twitter for Android
1285652478,1.25E+18,2020-04-24T20:13:57Z,@MikeMcKillen @IBIKEDublin @donna_cooney1 @dublincycling @cyclistie @tcddublin Thanks Donna and Mike. Super development,Twitter for Android
2659749103,1.25E+18,2020-04-24T19:56:59Z,@Dutchiebikes @dublincycling You are now officially a nut 🥜 job!,Twitter for iPhone
39347912,1.25E+18,2020-04-24T19:45:44Z,"@MikeMcKillen @IBIKEDublin @dublincycling @cyclistie @tcddublin @TCDHealthP Oh course Mike, it's something we have all been requesting for years and tagged trinity in my first tweet when we got agreement on this.",Twitter for Android
39347912,1.25E+18,2020-04-22T22:08:26Z,"@Pinarello_Pete @loveclontarf_ie @IBIKEDublin @dublincycling @CitizenW0lf @AlanDub13 @DublinPedaller It's ok thanks, all sorted!",Twitter for Android
39347912,1.25E+18,2020-04-24T13:40:52Z,"@CitizenW0lf @SeanReaODubhasa @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Yes will check that out, assume it's health and safety for workers.",Twitter for Android
39347912,1.25E+18,2020-04-24T15:13:08Z,"@SeanReaODubhasa @CitizenW0lf @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Dear Councillor

DCC have not suspended payment for parking and it continues to apply in the DCC area.",Twitter for Android
39347912,1.25E+18,2020-04-22T16:13:35Z,"Had a request for help from a local in #Clontarf that needs #bicycle puncture repaired. Can anybody repair or know somebody within 2k that can pls.Thanks, this women wants her two wheels back🚴🏽‍♂️ @loveclontarf_ie @IBIKEDublin @dublincycling @CitizenW0lf @AlanDub13 @DublinPedaller",Twitter for Android
39347912,1.25E+18,2020-04-22T16:21:54Z,@ridelikeaturtle @loveclontarf_ie @IBIKEDublin @dublincycling @CitizenW0lf @AlanDub13 @DublinPedaller @360CyclesDublin Ok thanks will try calling them. 👍🚴🏽‍♂️,Twitter for Android
39347912,1.25E+18,2020-04-22T16:18:39Z,"@AlanDub13 @loveclontarf_ie @IBIKEDublin @dublincycling @CitizenW0lf @DublinPedaller Hopefully Alan, thanks so much and I know you would help, if you were living closer.",Twitter for Android
39347912,1.25E+18,2020-04-22T16:30:50Z,"@ridelikeaturtle @loveclontarf_ie @IBIKEDublin @dublincycling @CitizenW0lf @AlanDub13 @DublinPedaller @360CyclesDublin Cool called @360CyclesDublin they are opened 11am to 8pm weekdays and less hours weekends, can do emergency repairs, leave bike outside with contact details on a label and they will email or phone repairs usually within 24hrs. Great to have this service.",Twitter for Android
39347912,1.25E+18,2020-04-24T15:11:17Z,"@CitizenW0lf @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin 24 Apr at 16:04
Dear Councillor 
The Suspension of Tolls at the Eastlink was a temporary measure and is under review at present to reinstate.",Twitter for Android
39347912,1.25E+18,2020-04-24T12:08:36Z,Update: #Covid_19 work continuing on implementation of emergency COVID-19 #SocialDistancing traffic measures at a number of locations across city. Work will begin next week on implementing counter flow cyclelane from Clare St. to Nassau St. @dublincycling @IBIKEDublin @cyclistie,Twitter for Android
39347912,1.25E+18,2020-04-24T16:04:20Z,@IBIKEDublin @dublincycling @cyclistie First phase from Clare Street to Kildare street then straight after continue to Dawson street.,Twitter for Android
39347912,1.25E+18,2020-04-24T13:14:53Z,@SeanReaODubhasa @CitizenW0lf @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Don't see @DubCityCouncil listed article. But I have left message with traffic engineer. I do know that revenue from parking metres is way down.We've requested free public transport especially for frontline workers. Councils don't have control over public transport unfortunetly.,Twitter for Android
432557318,1.25E+18,2020-04-24T19:41:16Z,@IBIKEDublin @donna_cooney1 @dublincycling @cyclistie Don’t forget @tcddublin @TCDHealthP has been working on this too. A vital link for access to campus by Nassau St. Gate.,Twitter for iPhone
7.69E+17,1.25E+18,2020-04-23T19:47:04Z,@katebielinski @dublincycling @360CyclesDublin I certainly did. Had a look at their FB page as soon as you mentioned them and they were running a competition. Have a lovely new road bike now. Invested in a huge Kryptonite lock,Twitter for iPhone
7.69E+17,1.25E+18,2020-04-23T19:54:54Z,@katebielinski @dublincycling @360CyclesDublin Thanks again for the recommendation,Twitter for iPhone
7.69E+17,1.25E+18,2020-04-24T19:14:40Z,@Irish_Cycling @dublincycling Hi. Got sorted in the end. The very sounds guys at 360 cycles sorted my out with a gorgeous Merida. Thanks for asking.,Twitter for iPhone
143553970,1.25E+18,2020-04-24T19:12:59Z,@surgical_SHO @dublincycling Did you get sorted in the end.,Twitter for Android
1.18E+18,1.25E+18,2020-04-21T14:42:13Z,"Same goes for Ireland .... 

@eScoot_ie @ErideIe @DubCham @DttasIrl @TFIupdates @Dub_Bleeper @MobyMove @smartdublin @CharlieGleeson2 @Ross_Shane1 @DubCityCouncil @SimonHarrisTD @LeoVaradkar @GerHerbert1 @IBIKEDublin @DublinCommuters @dublincycling @ScootersEco @lionmobility https://t.co/7eTLErnFgy",Twitter for iPhone
1.18E+18,1.25E+18,2020-04-24T18:58:09Z,"@IBIKEDublin @dublincycling @DublinCommuters @DubCham @DttasIrl @GardaTraffic

How would people feel about a fleet of 200+ scooters in Dublin, available for weekly/monthly lease (i.e. not a shared/dockless operation)
 
Subscription based socially distanced alternative to transit.",Twitter for iPhone
2399750206,1.25E+18,2020-04-24T18:43:08Z,@CitizenW0lf @DubCityCouncil @donna_cooney1 @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Its amazing how the polluter pays principle is never attached to cars. When government are looking for new forms of taxes - should  include taxes that charge for road space and air pollution.  No more free parking in city areas  in Ireland.,Twitter for Android
